CountyName,DistrictName,SchoolName,CharterYN,ReportingCategory,CumulativeEnrollment,TotalSuspensions,TotalSusStudents,TotalDefiance,SuspensionRate,SuspensionViolent_Injury,NonInjury_Violent_Suspension,Weapon_possession_suspension,Drug_Suspensino_Defiance,Other_Suspension_Reason
"San Luis Obispo",,,"No ",GF,16052,528,383,14,2.4,100,165,16,210,16
"San Luis Obispo",,,"No ",GM,17091,1705,1034,68,6,369,747,104,302,97
"San Luis Obispo",,,"No ",GX,53,2,2,0,3.8,0,1,0,1,0
"San Luis Obispo",,,"No ",RA,522,8,7,0,1.3,2,3,0,1,0
"San Luis Obispo",,,"No ",RB,269,37,23,2,8.6,4,18,2,10,2
"San Luis Obispo",,,"No ",RD,299,27,15,1,5,6,9,1,10,1
"San Luis Obispo",,,"No ",RF,312,17,11,1,3.5,7,5,3,1,1
"San Luis Obispo",,,"No ",RH,14208,1080,704,33,5,216,436,62,263,48
"San Luis Obispo",,,"No ",RI,120,10,6,0,5,1,6,2,1,0
"San Luis Obispo",,,"No ",RP,42,4,3,0,7.1,2,1,0,1,0
"San Luis Obispo",,,"No ",RT,1472,99,60,3,4.1,25,44,3,19,4
"San Luis Obispo",,,"No ",RW,15952,953,590,42,3.7,206,391,47,207,57
"San Luis Obispo",,,"No ",SD,5089,853,449,34,8.8,173,396,30,169,54
"San Luis Obispo",,,"No ",SE,4653,301,207,5,4.4,48,121,16,86,8
"San Luis Obispo",,,"No ",SF,259,92,37,4,14.3,15,41,4,21,5
"San Luis Obispo",,,"No ",SH,2771,282,173,12,6.2,80,84,13,86,14
"San Luis Obispo",,,"No ",SM,384,23,16,0,4.2,1,9,0,13,0
"San Luis Obispo",,,"No ",SS,17971,1657,1018,62,5.7,367,639,85,401,87
"San Luis Obispo",,,"No ",TA,33196,2235,1419,82,4.3,469,913,120,513,113
"San Luis Obispo",,,Yes,GF,412,2,1,0,0.2,1,1,0,0,0
"San Luis Obispo",,,Yes,GM,549,10,8,2,1.5,2,5,0,0,2
"San Luis Obispo",,,Yes,RH,386,5,4,1,1,1,2,0,0,1
"San Luis Obispo",,,Yes,RI,16,0,0,0,0,0,0,0,0,0
"San Luis Obispo",,,Yes,RT,52,0,0,0,0,0,0,0,0,0
"San Luis Obispo",,,Yes,RW,479,7,5,1,1,2,4,0,0,1
"San Luis Obispo",,,Yes,SD,164,3,1,0,0.6,2,1,0,0,0
"San Luis Obispo",,,Yes,SE,93,2,2,0,2.2,0,1,0,0,0
"San Luis Obispo",,,Yes,SH,53,0,0,0,0,0,0,0,0,0
"San Luis Obispo",,,Yes,SS,474,2,2,2,0.4,0,0,0,0,2
"San Luis Obispo",,,Yes,TA,963,12,9,2,0.9,3,6,0,0,2
"San Mateo",,,All,GF,42909,803,631,148,1.5,89,329,25,158,184
"San Mateo",,,All,GM,46187,2414,1593,393,3.4,323,1138,140,193,498
"San Mateo",,,All,GX,54,2,1,0,1.9,2,0,0,0,0
"San Mateo",,,All,RA,15296,144,128,34,0.8,22,63,6,9,39
"San Mateo",,,All,RB,1216,149,89,13,7.3,30,81,3,11,17
"San Mateo",,,All,RD,899,23,14,0,1.6,3,17,1,1,0
"San Mateo",,,All,RF,6733,122,103,17,1.5,14,60,8,16,18
"San Mateo",,,All,RH,34806,1983,1331,279,3.8,246,966,112,237,343
"San Mateo",,,All,RI,133,5,5,0,3.8,0,2,2,1,0
"San Mateo",,,All,RP,1409,105,64,14,4.5,20,46,2,12,17
"San Mateo",,,All,RT,6814,160,110,35,1.6,15,63,9,16,49
"San Mateo",,,All,RW,21844,528,381,149,1.7,64,169,22,48,199
"San Mateo",,,All,SD,11700,990,598,134,5.1,153,474,47,110,167
"San Mateo",,,All,SE,20353,1090,718,125,3.5,134,531,73,142,165
"San Mateo",,,All,SF,156,32,20,2,12.8,5,20,2,2,2
"San Mateo",,,All,SH,1793,124,78,7,4.4,26,57,9,20,9
"San Mateo",,,All,SM,262,13,6,0,2.3,1,10,0,2,0
"San Mateo",,,All,SS,31505,1927,1283,236,4.1,268,939,102,235,290
"San Mateo",,,All,TA,89150,3219,2225,541,2.5,414,1467,165,351,682
"San Mateo",,,"No ",GF,39721,702,550,146,1.4,70,283,23,130,182
"San Mateo",,,"No ",GM,42876,2157,1457,382,3.4,287,989,131,163,486
"San Mateo",,,"No ",GX,44,2,1,0,2.3,2,0,0,0,0
"San Mateo",,,"No ",RA,14766,138,122,34,0.8,21,59,6,9,39
"San Mateo",,,"No ",RB,1003,136,81,12,8.1,27,72,3,11,16
"San Mateo",,,"No ",RD,783,10,7,0,0.9,2,8,0,0,0
"San Mateo",,,"No ",RF,6478,122,103,17,1.6,14,60,8,16,18
"San Mateo",,,"No ",RH,30679,1684,1149,267,3.7,198,805,103,188,330
"San Mateo",,,"No ",RI,119,4,4,0,3.4,0,2,2,0,0
"San Mateo",,,"No ",RP,1288,93,60,14,4.7,19,40,2,7,17
"San Mateo",,,"No ",RT,6561,153,107,35,1.6,15,59,8,15,49
"San Mateo",,,"No ",RW,20964,521,375,149,1.8,63,167,22,47,199
"San Mateo",,,"No ",SD,10784,879,543,129,5,132,413,45,94,161
"San Mateo",,,"No ",SE,18364,919,628,121,3.4,108,438,67,109,160
"San Mateo",,,"No ",SF,148,32,20,2,13.5,5,20,2,2,2
"San Mateo",,,"No ",SH,1582,98,69,7,4.4,24,44,8,10,9
"San Mateo",,,"No ",SM,252,13,6,0,2.4,1,10,0,2,0
"San Mateo",,,"No ",SS,27463,1626,1109,225,4,218,782,92,182,278
"San Mateo",,,"No ",TA,82641,2861,2008,528,2.4,359,1272,154,293,668
"San Mateo",,,Yes,GF,3286,101,81,2,2.5,19,46,2,28,2
"San Mateo",,,Yes,GM,3392,257,138,11,4.1,36,149,9,30,12
"San Mateo",,,Yes,RA,545,6,6,0,1.1,1,4,0,0,0
"San Mateo",,,Yes,RB,222,13,9,1,4.1,3,9,0,0,1
"San Mateo",,,Yes,RD,116,13,7,0,6,1,9,1,1,0
"San Mateo",,,Yes,RF,262,0,0,0,0,0,0,0,0,0
"San Mateo",,,Yes,RH,4241,299,182,12,4.3,48,161,9,49,13
"San Mateo",,,Yes,RI,14,1,1,0,7.1,0,0,0,1,0
"San Mateo",,,Yes,RP,130,12,5,0,3.8,1,6,0,5,0
"San Mateo",,,Yes,RT,258,7,3,0,1.2,0,4,1,1,0
"San Mateo",,,Yes,RW,900,7,6,0,0.7,1,2,0,1,0
"San Mateo",,,Yes,SD,947,111,56,5,5.9,21,61,2,16,6
"San Mateo",,,Yes,SE,2042,171,91,4,4.5,26,93,6,33,5
"San Mateo",,,Yes,SH,222,26,9,0,4.1,2,13,1,10,0
"San Mateo",,,Yes,SM,11,0,0,0,0,0,0,0,0,0
"San Mateo",,,Yes,SS,4164,301,175,11,4.2,50,157,10,53,12
"San Mateo",,,Yes,TA,6688,358,219,13,3.3,55,195,11,58,14
"Santa Barbara",,,All,GF,33540,1028,706,33,2.1,222,425,54,267,39
"Santa Barbara",,,All,GM,35539,2578,1601,116,4.5,500,1147,189,434,146
"Santa Barbara",,,All,GX,51,4,3,0,5.9,0,3,1,0,0
"Santa Barbara",,,All,RA,978,7,7,0,0.7,1,3,0,2,0
"Santa Barbara",,,All,RB,567,79,40,5,7.1,22,36,4,7,9
"Santa Barbara",,,All,RD,569,13,11,0,1.9,3,6,0,4,0
"Santa Barbara",,,All,RF,655,11,10,0,1.5,4,4,1,2,0
"Santa Barbara",,,All,RH,49711,3068,1936,129,3.9,601,1348,212,605,160
"Santa Barbara",,,All,RI,243,17,12,0,4.9,4,3,3,5,0
"Santa Barbara",,,All,RP,60,7,3,0,5,1,6,0,0,0
"Santa Barbara",,,All,RT,1989,49,42,2,2.1,7,22,1,9,2
"Santa Barbara",,,All,RW,14358,359,249,13,1.7,79,147,23,67,14
"Santa Barbara",,,All,SD,9181,974,554,49,6,224,418,65,154,67
"Santa Barbara",,,All,SE,18912,1005,651,55,3.4,199,440,81,168,70
"Santa Barbara",,,All,SF,462,153,67,14,14.5,26,69,6,26,19
"Santa Barbara",,,All,SH,6644,476,283,22,4.3,111,192,37,83,31
"Santa Barbara",,,All,SM,2339,110,71,2,3,20,57,11,17,2
"Santa Barbara",,,All,SS,46738,3085,1918,125,4.1,612,1356,221,595,158
"Santa Barbara",,,All,TA,69130,3610,2310,149,3.3,722,1575,244,701,185
"Santa Barbara",,,"No ",GF,31266,1023,701,33,2.2,219,424,54,266,39
"Santa Barbara",,,"No ",GM,33344,2557,1582,116,4.7,494,1141,188,429,146
"Santa Barbara",,,"No ",GX,47,4,3,0,6.4,0,3,1,0,0
"Santa Barbara",,,"No ",RA,907,7,7,0,0.8,1,3,0,2,0
"Santa Barbara",,,"No ",RB,506,78,39,5,7.7,21,36,4,7,9
"Santa Barbara",,,"No ",RD,507,13,11,0,2.2,3,6,0,4,0
"Santa Barbara",,,"No ",RF,623,11,10,0,1.6,4,4,1,2,0
"Santa Barbara",,,"No ",RH,47877,3054,1923,129,4,596,1344,212,601,160
"Santa Barbara",,,"No ",RI,234,17,12,0,5.1,4,3,3,5,0
"Santa Barbara",,,"No ",RP,56,6,2,0,3.6,1,5,0,0,0
"Santa Barbara",,,"No ",RT,1652,49,42,2,2.5,6,22,1,10,2
"Santa Barbara",,,"No ",RW,12295,349,240,13,2,77,145,22,64,14
"Santa Barbara",,,"No ",SD,8608,971,551,49,6.4,223,416,65,154,67
"Santa Barbara",,,"No ",SE,18479,1003,650,55,3.5,199,439,81,167,70
"Santa Barbara",,,"No ",SF,444,153,67,14,15.1,26,69,6,26,19
"Santa Barbara",,,"No ",SH,6464,475,282,22,4.4,111,192,37,83,31
"Santa Barbara",,,"No ",SM,2336,110,71,2,3,20,57,11,17,2
"Santa Barbara",,,"No ",SS,45055,3071,1905,125,4.2,608,1351,221,591,158
"Santa Barbara",,,"No ",TA,64657,3584,2286,149,3.5,713,1568,243,695,185
"Santa Barbara",,,Yes,GF,2502,5,5,0,0.2,3,1,0,1,0
"Santa Barbara",,,Yes,GM,2383,21,19,0,0.8,6,6,1,5,0
"Santa Barbara",,,Yes,RA,72,0,0,0,0,0,0,0,0,0
"Santa Barbara",,,Yes,RB,65,1,1,0,1.5,1,0,0,0,0
"Santa Barbara",,,Yes,RD,66,0,0,0,0,0,0,0,0,0
"Santa Barbara",,,Yes,RF,37,0,0,0,0,0,0,0,0,0
"Santa Barbara",,,Yes,RH,2083,15,14,0,0.7,5,4,0,4,0
"Santa Barbara",,,Yes,RT,355,1,1,0,0.3,1,0,0,0,0
"Santa Barbara",,,Yes,RW,2200,8,7,0,0.3,2,2,1,2,0
"Santa Barbara",,,Yes,SD,638,3,3,0,0.5,1,2,0,0,0
"Santa Barbara",,,Yes,SE,467,2,1,0,0.2,0,1,0,1,0
"Santa Barbara",,,Yes,SF,25,0,0,0,0,0,0,0,0,0
"Santa Barbara",,,Yes,SH,205,1,1,0,0.5,0,0,0,0,0
"Santa Barbara",,,Yes,SS,1951,14,13,0,0.7,4,5,0,4,0
"Santa Barbara",,,Yes,TA,4891,26,24,0,0.5,9,7,1,6,0
"Santa Clara",,,All,GF,121175,2370,1681,103,1.4,532,1017,85,535,132
"Santa Clara",,,All,GM,129842,6258,4006,318,3.1,1150,3241,323,770,392
"Santa Clara",,,All,GX,203,8,8,0,3.9,0,4,1,3,0
"Santa Clara",,,All,RA,76535,485,391,18,0.5,101,260,27,51,19
"Santa Clara",,,All,RB,4666,374,238,17,5.1,112,166,12,39,19
"Santa Clara",,,All,RD,2615,103,61,2,2.3,9,73,5,8,2
"Santa Clara",,,All,RF,9325,133,111,5,1.2,32,57,6,22,5
"Santa Clara",,,All,RH,100199,6092,3947,322,3.9,1176,2914,284,999,409
"Santa Clara",,,All,RI,731,40,27,3,3.7,10,21,2,4,3
"Santa Clara",,,All,RP,1044,91,62,1,5.9,29,32,7,18,1
"Santa Clara",,,All,RT,14029,337,206,15,1.5,59,171,18,50,24
"Santa Clara",,,All,RW,42076,981,652,38,1.5,154,568,48,117,42
"Santa Clara",,,All,SD,31734,2981,1650,145,5.2,605,1507,120,391,195
"Santa Clara",,,All,SE,59429,2765,1774,119,3,541,1360,115,429,151
"Santa Clara",,,All,SF,615,124,68,4,11.1,22,68,12,7,6
"Santa Clara",,,All,SH,4515,460,287,19,6.4,86,230,22,74,30
"Santa Clara",,,All,SM,596,49,25,3,4.2,8,27,0,8,4
"Santa Clara",,,All,SS,95342,6003,3806,287,4,1189,2925,292,935,362
"Santa Clara",,,All,TA,251220,8636,5695,421,2.3,1682,4262,409,1308,524
"Santa Clara",,,"No ",GF,106357,2134,1495,97,1.4,495,906,80,466,122
"Santa Clara",,,"No ",GM,114247,5663,3600,300,3.2,1066,2900,301,689,374
"Santa Clara",,,"No ",GX,184,8,8,0,4.3,0,4,1,3,0
"Santa Clara",,,"No ",RA,71503,450,360,18,0.5,94,240,25,48,19
"Santa Clara",,,"No ",RB,3885,349,226,16,5.8,106,149,12,39,18
"Santa Clara",,,"No ",RD,2372,91,51,2,2.2,8,65,4,8,2
"Santa Clara",,,"No ",RF,8830,127,105,5,1.2,31,53,6,21,5
"Santa Clara",,,"No ",RH,81324,5428,3476,300,4.3,1088,2568,264,858,383
"Santa Clara",,,"No ",RI,679,38,25,3,3.7,10,20,1,4,3
"Santa Clara",,,"No ",RP,974,89,61,1,6.3,29,30,7,18,1
"Santa Clara",,,"No ",RT,12712,310,189,15,1.5,51,153,17,50,24
"Santa Clara",,,"No ",RW,38509,923,610,37,1.6,144,532,46,112,41
"Santa Clara",,,"No ",SD,28184,2765,1515,142,5.4,575,1386,114,359,192
"Santa Clara",,,"No ",SE,48585,2397,1510,109,3.1,498,1175,105,344,141
"Santa Clara",,,"No ",SF,517,119,64,4,12.4,22,64,11,7,6
"Santa Clara",,,"No ",SH,3569,438,269,19,7.5,85,217,22,66,30
"Santa Clara",,,"No ",SM,580,49,25,3,4.3,8,27,0,8,4
"Santa Clara",,,"No ",SS,77820,5376,3359,269,4.3,1103,2594,270,806,342
"Santa Clara",,,"No ",TA,220788,7805,5103,397,2.3,1561,3810,382,1158,496
"Santa Clara",,,Yes,GF,15549,236,189,6,1.2,37,111,5,69,10
"Santa Clara",,,Yes,GM,16313,595,413,18,2.5,84,341,22,81,18
"Santa Clara",,,Yes,GX,21,0,0,0,0,0,0,0,0,0
"Santa Clara",,,Yes,RA,5196,35,31,0,0.6,7,20,2,3,0
"Santa Clara",,,Yes,RB,804,24,12,1,1.5,7,15,0,0,1
"Santa Clara",,,Yes,RD,267,12,10,0,3.7,1,8,1,0,0
"Santa Clara",,,Yes,RF,504,6,6,0,1.2,1,4,0,1,0
"Santa Clara",,,Yes,RH,19954,666,481,22,2.4,88,348,20,141,26
"Santa Clara",,,Yes,RI,54,2,2,0,3.7,0,1,1,0,0
"Santa Clara",,,Yes,RP,80,2,1,0,1.3,0,2,0,0,0
"Santa Clara",,,Yes,RT,1357,26,16,0,1.2,7,18,1,0,0
"Santa Clara",,,Yes,RW,3667,58,43,1,1.2,10,36,2,5,1
"Santa Clara",,,Yes,SD,3837,216,138,3,3.6,30,121,6,32,3
"Santa Clara",,,Yes,SE,11462,368,269,10,2.3,43,185,10,85,10
"Santa Clara",,,Yes,SF,132,5,4,0,3,0,4,1,0,0
"Santa Clara",,,Yes,SH,1024,22,18,0,1.8,1,13,0,8,0
"Santa Clara",,,Yes,SM,25,0,0,0,0,0,0,0,0,0
"Santa Clara",,,Yes,SS,18567,627,456,18,2.5,86,331,22,129,20
"Santa Clara",,,Yes,TA,31883,831,602,24,1.9,121,452,27,150,28
"Santa Cruz",,,All,GF,19627,502,361,16,1.8,122,174,29,152,16
"Santa Cruz",,,All,GM,20734,1333,831,78,4,298,560,105,213,93
"Santa Cruz",,,All,GX,25,5,1,1,4,0,3,0,0,2
"Santa Cruz",,,All,RA,941,7,5,0,0.5,1,4,2,0,0
"Santa Cruz",,,All,RB,283,13,10,1,3.5,1,10,0,1,1
"Santa Cruz",,,All,RD,627,4,4,0,0.6,0,1,0,3,0
"Santa Cruz",,,All,RF,276,7,4,0,1.4,4,0,1,2,0
"Santa Cruz",,,All,RH,23139,1415,886,78,3.8,351,559,106,253,91
"Santa Cruz",,,All,RI,114,5,3,0,2.6,1,2,0,2,0
"Santa Cruz",,,All,RP,66,2,1,0,1.5,0,1,0,0,0
"Santa Cruz",,,All,RT,1622,35,28,1,1.7,4,11,5,12,1
"Santa Cruz",,,All,RW,13318,352,252,15,1.9,58,149,20,92,18
"Santa Cruz",,,All,SD,6067,570,311,33,5.1,134,235,47,90,41
"Santa Cruz",,,All,SE,9801,591,366,34,3.7,135,248,38,107,40
"Santa Cruz",,,All,SF,150,25,14,2,9.3,8,8,2,3,3
"Santa Cruz",,,All,SH,2913,249,155,14,5.3,52,96,19,51,16
"Santa Cruz",,,All,SM,1567,114,64,13,4.1,21,54,2,17,14
"Santa Cruz",,,All,SS,22265,1476,916,78,4.1,360,585,104,276,92
"Santa Cruz",,,All,TA,40386,1840,1193,95,3,420,737,134,365,111
"Santa Cruz",,,"No ",GF,15860,469,336,16,2.1,115,165,28,137,16
"Santa Cruz",,,"No ",GM,17030,1245,760,69,4.5,272,524,98,205,84
"Santa Cruz",,,"No ",GX,19,5,1,1,5.3,0,3,0,0,2
"Santa Cruz",,,"No ",RA,535,7,5,0,0.9,1,4,2,0,0
"Santa Cruz",,,"No ",RB,231,12,9,1,3.9,1,9,0,1,1
"Santa Cruz",,,"No ",RD,275,4,4,0,1.5,0,1,0,3,0
"Santa Cruz",,,"No ",RF,190,7,4,0,2.1,4,0,1,2,0
"Santa Cruz",,,"No ",RH,19650,1322,813,73,4.1,330,520,98,235,86
"Santa Cruz",,,"No ",RI,92,5,3,0,3.3,1,2,0,2,0
"Santa Cruz",,,"No ",RP,36,2,1,0,2.8,0,1,0,0,0
"Santa Cruz",,,"No ",RT,1113,33,27,1,2.4,2,11,5,12,1
"Santa Cruz",,,"No ",RW,10787,327,231,11,2.1,48,144,20,87,14
"Santa Cruz",,,"No ",SD,5190,544,291,32,5.6,125,227,43,87,40
"Santa Cruz",,,"No ",SE,8723,569,345,34,4,131,239,35,101,40
"Santa Cruz",,,"No ",SF,134,25,14,2,10.4,8,8,2,3,3
"Santa Cruz",,,"No ",SH,2706,241,149,13,5.5,51,93,19,49,15
"Santa Cruz",,,"No ",SM,1517,112,62,13,4.1,21,53,2,16,14
"Santa Cruz",,,"No ",SS,19337,1392,852,74,4.4,338,552,97,260,88
"Santa Cruz",,,"No ",TA,32909,1719,1097,86,3.3,387,692,126,342,102
"Santa Cruz",,,Yes,GF,4020,33,27,0,0.7,7,9,1,15,0
"Santa Cruz",,,Yes,GM,3898,88,71,9,1.8,26,36,7,8,9
"Santa Cruz",,,Yes,RA,414,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,RB,55,1,1,0,1.8,0,1,0,0,0
"Santa Cruz",,,Yes,RD,359,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,RF,88,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,RH,3746,93,75,5,2,21,39,8,18,5
"Santa Cruz",,,Yes,RI,23,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,RP,30,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,RT,530,2,1,0,0.2,2,0,0,0,0
"Santa Cruz",,,Yes,RW,2679,25,21,4,0.8,10,5,0,5,4
"Santa Cruz",,,Yes,SD,948,26,20,1,2.1,9,8,4,3,1
"Santa Cruz",,,Yes,SE,1166,22,21,0,1.8,4,9,3,6,0
"Santa Cruz",,,Yes,SF,19,0,0,0,0,0,0,0,0,0
"Santa Cruz",,,Yes,SH,232,8,6,1,2.6,1,3,0,2,1
"Santa Cruz",,,Yes,SM,62,2,2,0,3.2,0,1,0,1,0
"Santa Cruz",,,Yes,SS,3206,84,66,4,2.1,22,33,7,16,4
"Santa Cruz",,,Yes,TA,7924,121,98,9,1.2,33,45,8,23,9
Shasta,,,All,GF,13397,734,483,45,3.6,67,333,19,223,56
Shasta,,,All,GM,14243,1772,1052,89,7.4,242,1017,59,234,119
Shasta,,,All,GX,29,4,3,0,10.3,0,2,0,2,0
Shasta,,,All,RA,1033,33,26,1,2.5,3,20,1,8,1
Shasta,,,All,RB,414,79,46,6,11.1,14,47,0,2,12
Shasta,,,All,RD,448,43,23,5,5.1,8,16,2,4,10
Shasta,,,All,RF,73,5,3,0,4.1,1,1,0,3,0
Shasta,,,All,RH,4797,435,266,21,5.5,49,237,15,74,29
Shasta,,,All,RI,1051,147,82,13,7.8,19,74,1,24,19
Shasta,,,All,RP,91,9,6,0,6.6,1,8,0,0,0
Shasta,,,All,RT,1902,240,127,10,6.7,36,152,5,24,12
Shasta,,,All,RW,17860,1519,959,78,5.4,178,797,54,320,92
Shasta,,,All,SD,3986,612,328,34,8.2,89,354,18,72,48
Shasta,,,All,SE,1051,68,48,6,4.6,8,28,1,10,9
Shasta,,,All,SF,406,138,77,9,19,11,76,3,26,11
Shasta,,,All,SH,650,108,58,6,8.9,15,56,2,22,6
Shasta,,,All,SM,46,2,1,1,2.2,0,0,0,0,2
Shasta,,,All,SS,16257,2056,1225,102,7.5,256,1127,61,364,137
Shasta,,,All,TA,27669,2510,1538,134,5.6,309,1352,78,459,175
Shasta,,,"No ",GF,11089,717,475,45,4.3,64,327,18,217,56
Shasta,,,"No ",GM,12089,1699,1011,86,8.4,226,975,58,228,116
Shasta,,,"No ",GX,25,4,3,0,12,0,2,0,2,0
Shasta,,,"No ",RA,897,32,25,1,2.8,3,20,0,8,1
Shasta,,,"No ",RB,375,78,46,7,12.3,14,46,0,2,13
Shasta,,,"No ",RD,374,43,23,5,6.1,8,16,2,4,10
Shasta,,,"No ",RF,63,5,3,0,4.8,1,1,0,3,0
Shasta,,,"No ",RH,4118,419,257,21,6.2,47,228,15,72,29
Shasta,,,"No ",RI,994,140,82,13,8.2,19,67,1,24,19
Shasta,,,"No ",RP,83,9,6,0,7.2,1,8,0,0,0
Shasta,,,"No ",RT,1535,235,122,9,7.9,34,150,5,24,11
Shasta,,,"No ",RW,14764,1459,925,75,6.3,163,768,53,310,89
Shasta,,,"No ",SD,3588,601,322,34,9,83,350,18,72,48
Shasta,,,"No ",SE,945,67,47,6,5,8,27,1,10,9
Shasta,,,"No ",SF,390,137,76,9,19.5,11,75,3,26,11
Shasta,,,"No ",SH,610,107,58,6,9.5,15,55,2,22,6
Shasta,,,"No ",SM,46,2,1,1,2.2,0,0,0,0,2
Shasta,,,"No ",SS,14294,1995,1193,101,8.3,246,1091,60,355,136
Shasta,,,"No ",TA,23203,2420,1489,131,6.4,290,1304,76,447,172
Shasta,,,Yes,GF,2604,18,11,0,0.4,3,7,1,6,0
Shasta,,,Yes,GM,2399,72,44,3,1.8,16,41,1,6,3
Shasta,,,Yes,RA,143,1,1,0,0.7,0,0,1,0,0
Shasta,,,Yes,RB,44,2,1,0,2.3,0,1,0,0,0
Shasta,,,Yes,RD,81,0,0,0,0,0,0,0,0,0
Shasta,,,Yes,RF,13,0,0,0,0,0,0,0,0,0
Shasta,,,Yes,RH,765,17,11,0,1.4,2,10,0,2,0
Shasta,,,Yes,RI,75,8,2,0,2.7,0,8,0,0,0
Shasta,,,Yes,RP,12,0,0,0,0,0,0,0,0,0
Shasta,,,Yes,RT,416,3,3,0,0.7,2,1,0,0,0
Shasta,,,Yes,RW,3459,59,37,3,1.1,15,28,1,10,3
Shasta,,,Yes,SD,460,11,6,0,1.3,6,4,0,0,0
Shasta,,,Yes,SE,113,1,1,0,0.9,0,1,0,0,0
Shasta,,,Yes,SF,28,1,1,0,3.6,0,1,0,0,0
Shasta,,,Yes,SH,57,1,1,0,1.8,0,1,0,0,0
Shasta,,,Yes,SS,2350,61,38,1,1.6,10,36,1,9,1
Shasta,,,Yes,TA,5008,90,55,3,1.1,19,48,2,12,3
Sierra,,,All,GF,200,0,0,0,0,0,0,0,0,0
Sierra,,,All,GM,229,0,0,0,0,0,0,0,0,0
Sierra,,,All,RD,21,0,0,0,0,0,0,0,0,0
Sierra,,,All,RH,70,0,0,0,0,0,0,0,0,0
Sierra,,,All,RT,15,0,0,0,0,0,0,0,0,0
Sierra,,,All,RW,308,0,0,0,0,0,0,0,0,0
Sierra,,,All,SD,73,0,0,0,0,0,0,0,0,0
Sierra,,,All,SE,18,0,0,0,0,0,0,0,0,0
Sierra,,,All,SH,46,0,0,0,0,0,0,0,0,0
Sierra,,,All,SS,199,0,0,0,0,0,0,0,0,0
Sierra,,,All,TA,430,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",GF,200,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",GM,229,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",RD,21,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",RH,70,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",RT,15,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",RW,308,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",SD,73,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",SE,18,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",SH,46,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",SS,199,0,0,0,0,0,0,0,0,0
Sierra,,,"No ",TA,430,0,0,0,0,0,0,0,0,0
Siskiyou,,,All,GF,2945,125,103,10,3.5,8,66,2,38,10
Siskiyou,,,All,GM,3217,255,181,26,5.6,19,142,14,34,32
Siskiyou,,,All,GX,12,1,1,0,8.3,0,0,0,1,0
Siskiyou,,,All,RA,179,5,3,1,1.7,0,3,0,1,1
Siskiyou,,,All,RB,74,12,7,0,9.5,2,9,0,1,0
Siskiyou,,,All,RD,137,6,3,0,2.2,0,6,0,0,0
Siskiyou,,,All,RF,16,1,1,0,6.3,0,1,0,0,0
Siskiyou,,,All,RH,1093,54,45,3,4.1,6,26,4,13,3
Siskiyou,,,All,RI,385,47,33,2,8.6,6,27,1,11,2
Siskiyou,,,All,RP,15,1,1,0,6.7,0,1,0,0,0
Siskiyou,,,All,RT,604,41,31,4,5.1,2,23,1,8,4
Siskiyou,,,All,RW,3671,214,161,26,4.4,11,112,10,39,32
Siskiyou,,,All,SD,752,62,39,4,5.2,5,43,1,8,4
Siskiyou,,,All,SE,242,5,5,0,2.1,1,3,0,0,0
Siskiyou,,,All,SF,64,18,9,1,14.1,3,12,0,1,2
Siskiyou,,,All,SH,341,55,32,4,9.4,2,30,1,12,8
Siskiyou,,,All,SS,4066,328,237,28,5.8,24,185,12,63,33
Siskiyou,,,All,TA,6174,381,285,36,4.6,27,208,16,73,42
Siskiyou,,,"No ",GF,2674,121,100,10,3.7,7,64,2,37,10
Siskiyou,,,"No ",GM,2910,252,178,26,6.1,19,142,13,32,32
Siskiyou,,,"No ",RA,171,5,3,1,1.8,0,3,0,1,1
Siskiyou,,,"No ",RB,72,12,7,0,9.7,2,9,0,1,0
Siskiyou,,,"No ",RD,138,6,3,0,2.2,0,6,0,0,0
Siskiyou,,,"No ",RF,17,1,1,0,5.9,0,1,0,0,0
Siskiyou,,,"No ",RH,1000,51,43,3,4.3,5,25,4,12,3
Siskiyou,,,"No ",RI,370,47,33,2,8.9,6,27,1,11,2
Siskiyou,,,"No ",RP,15,1,1,0,6.7,0,1,0,0,0
Siskiyou,,,"No ",RT,550,41,31,4,5.6,2,23,1,8,4
Siskiyou,,,"No ",RW,3260,210,157,26,4.8,11,111,9,37,32
Siskiyou,,,"No ",SD,677,61,38,4,5.6,5,43,1,7,4
Siskiyou,,,"No ",SE,238,5,5,0,2.1,1,3,0,0,0
Siskiyou,,,"No ",SF,62,18,9,1,14.5,3,12,0,1,2
Siskiyou,,,"No ",SH,315,55,32,4,10.2,2,30,1,12,8
